cell_id,x,y,center_prob,cell_pos_prob,cell_pred
51,394.10852,187.74585,0.37345847,0.020972557,Negative
52,50.55587,197.48982,0.16121803,0.025702462,Negative
53,428.8229,196.32477,0.22797595,0.01998513,Negative
54,78.94425,200.8977,0.31531498,0.027830131,Negative
55,33.71131,222.71269,0.29193938,0.028047087,Negative
56,115.68196,221.54167,0.28843808,0.022414535,Negative
57,122.68362,238.3412,0.31938922,0.013833765,Negative
58,293.9041,234.24612,0.2875513,0.014811827,Negative
59,306.55786,232.93074,0.27112836,0.013627077,Negative
60,442.39307,233.48582,0.27881035,0.014117362,Negative
61,76.66962,241.43172,0.32983628,0.01366166,Negative
62,164.87392,244.63553,0.2451827,0.02381342,Negative
63,196.66724,244.9972,0.30079624,0.021403331,Negative
64,231.05847,245.91801,0.27377436,0.048628204,Negative
65,251.16278,246.02354,0.2480819,0.02864259,Negative
66,51.01467,250.9759,0.30718902,0.027934691,Negative
67,116.61691,262.663,0.30840656,0.015294607,Negative
68,349.29495,260.44247,0.32799396,0.013587824,Negative
69,363.08704,259.36758,0.34004292,0.013796402,Negative
70,33.55738,270.3108,0.32420686,0.014538454,Negative
71,275.51907,267.4978,0.2874835,0.018201916,Negative
72,439.40112,268.95807,0.2761845,0.02025983,Negative
73,461.48288,276.41977,0.22593206,0.025720302,Negative
74,52.645077,282.9,0.2830587,0.027368536,Negative
75,73.052864,282.91055,0.34974462,0.032833464,Negative
76,108.55192,282.13867,0.25395924,0.038419712,Negative
77,137.3306,286.20148,0.28812495,0.024402335,Negative
78,201.57344,284.91458,0.23181021,0.02886975,Negative
79,334.11093,287.37915,0.29475248,0.022318423,Negative
80,276.20694,291.64645,0.27879113,0.032911353,Negative
81,68.33387,299.28452,0.27489927,0.026297191,Negative
82,466.73117,319.7907,0.3096308,0.027213864,Negative
83,77.30355,320.9126,0.28247532,0.022360167,Negative
84,109.456436,326.61884,0.2142678,0.029369785,Negative
85,280.60593,323.85004,0.25812286,0.030049246,Negative
86,44.985867,334.71338,0.24960476,0.034010917,Negative
87,173.76633,330.22125,0.32042158,0.029870668,Negative
88,250.90059,333.5474,0.282508,0.035665423,Negative
89,306.03903,343.79132,0.34758323,0.02338783,Negative
90,121.05157,344.3406,0.3079729,0.022745686,Negative
91,148.74202,359.03683,0.21703945,0.01605892,Negative
92,173.08168,356.69376,0.29536483,0.014946504,Negative
93,266.20032,353.45148,0.30819267,0.016807752,Negative
94,58.908558,366.0475,0.26597282,0.019033937,Negative
95,100.28172,374.43576,0.22709283,0.026961625,Negative
96,221.46988,373.1747,0.21548499,0.02289214,Negative
97,308.68506,373.0338,0.1692112,0.02987554,Negative
98,61.24978,386.58008,0.2699002,0.02403388,Negative
99,114.96515,388.82108,0.26094258,0.019108918,Negative
100,267.5671,385.6988,0.286631,0.019930195,Negative
101,322.93655,399.52823,0.25567055,0.021382887,Negative
102,137.6627,403.76184,0.32289043,0.0150057245,Negative
103,122.065735,430.24512,0.26904914,0.017226584,Negative
104,435.12787,427.08932,0.30726466,0.017006813,Negative
105,197.6495,446.47992,0.24305885,0.025907077,Negative
106,284.08035,451.11386,0.30466455,0.017884752,Negative
107,358.59396,453.16324,0.23466082,0.027537476,Negative
108,229.5824,464.93738,0.27951342,0.016573139,Negative
109,198.88297,477.08603,0.23273766,0.010836691,Negative
