cell_id,x,y,center_prob,cell_pos_prob,cell_pred
74,261.55722,357.8624,0.31045702,0.03251792,Negative
75,143.70744,366.4783,0.30219406,0.048055284,Negative
76,442.71936,365.16354,0.24737352,0.032178815,Negative
77,218.94048,374.47946,0.31405568,0.039539695,Negative
78,280.71854,379.25778,0.354962,0.027855234,Negative
79,34.58822,386.29855,0.3078357,0.038769934,Negative
80,105.39762,386.37753,0.3317513,0.026517613,Negative
81,205.35286,388.17053,0.35300928,0.044078335,Negative
82,441.71484,391.24847,0.28260288,0.0331351,Negative
83,477.78458,401.25693,0.17587695,0.015244197,Negative
84,42.64365,413.98846,0.26659003,0.03100441,Negative
85,131.39087,413.15402,0.33439258,0.042731997,Negative
86,234.18169,408.94162,0.3517389,0.03841,Negative
87,401.69153,422.54886,0.24631591,0.035901543,Negative
88,79.60203,429.02023,0.31230876,0.046542674,Negative
89,100.05373,429.78027,0.26814085,0.06758017,Negative
90,381.13284,426.63034,0.28215063,0.020228198,Negative
91,454.0493,435.03473,0.22634803,0.01808324,Negative
92,80.386765,447.72772,0.33416882,0.029233364,Negative
93,106.702126,453.26306,0.3154001,0.024719082,Negative
94,470.4671,454.8776,0.28120336,0.02052949,Negative
95,80.93898,461.2871,0.3783242,0.027068406,Negative
96,322.84286,463.28998,0.29551765,0.028144052,Negative
97,441.2337,459.22818,0.36108735,0.0225259,Negative
98,396.83163,466.7177,0.30876938,0.023523426,Negative
99,130.32419,477.38855,0.28870112,0.018679757,Negative
100,187.54095,473.23373,0.30437723,0.021425115,Negative
101,57.10953,481.48822,0.2888707,0.011905302,Negative
